id,peer_username,peer_participants_count,date,fwd_id,type,tag,views,text
155384,akharinkhabar,3319415,1397/10/26 10:47:12,,photo,1,204142,⚽️علیرضا جهانبخش: در 2015 حق ما مقابل عراق شکست نبود/ اشتباهات گذشته را مقابل عراق تکرار نخواهیم کرد/ می خواهیم بهترین نتیجه را بگیریم  @Akharinkhabar
56778,khabarfouri,3467372,1398/08/14 08:48:08,,text,1,157606,🔺️نیمی از درآمد خانوارهای شهری صرف تامین سبد غذایی می‌شود  🔹گزارش‌های رسمی مرکز آمار ایران حکایت از تورم ۷۵ درصدی گروه عمده «خوراکی‌ها، آشامیدنی‌ها و دخانیات» در پایان خرداد سال جاری طی بازه یک‌ساله دارد. با این حال نتایجی که پژوهشگران دانشگاه تربیت مدرس برای تورم مواد غذایی در همین بازه زمانی به دست آورده‌اند دقیقا دو برابر ارقامی است که منابع رسمی اعلام می‌کنند.  🔹پژوهش‌های این دانشگاه حاکی از آن است که از انتهای خرداد ۹۷ تا انتهای خرداد ۹۸ تورم مواد غذایی به ۱۵۰ درصد رسیده و از این رو سهم سبد غذایی از بودجه خانوار شهری به ۵۰ درصد و برای خانوار روستایی به حدود ۹۰ درصد افزایش یافته است.   @khabarfouri
50471,bbcpersian,981254,1398/07/27 20:25:51,,webpage,0,143829,🔹هفته هنرو فرهنگ؛ لامینور مهرجویی، فغان کیوان کلهر و زیارت جمعی هنرمندان   ✍🏼مسعود بهنود روزنامه نگار  🔻در هفته ای که جمعی از هنرمندان ایرانی، برای اربعین، همراه قافله کربلاییان شدند، گروهی دیگر در نامه ای به مخالفت با سیاست کردستیزی دولت ترکیه پرداختند،‌ اما صدای کیهان کلهر بلندتر بود که در لندن، از بازگشت جنگ به میان کردها، فغان سر داد و انعکاسش جهان گرفت.   🔻مهم ترین خبر فرهنگی هفته در بخش دولت این بود که کارشناسان مشغول طراحی الگو لباس سلبریتی ها در هنگام شرکت در مراسم عمومی هستند. پوریا عالمی از دم اوین برگشت و نوشین جعفری عکاس هنری هم لاغر و نحیف آزاد شد.   https://bbc.in/2IZSPVZ @bbcpersian
187137,akhbarefori,2117072,1398/06/17 12:50:58,,text,1,139748,♦️سخنگوی قوه قضاییه:صدور قرار منع تعقیب برای همه ۴۱ نفر دستگیرشدگان اعتراضات کارگری خوزستان/ دستور رییس قوه برای تسریع در تجدیدنظر منصفانه در احکام صادره  غلامحسین اسماعیلی:  🔹پرونده ای که بابت شرکت جمعی از کارگران در تجمع غیر قانونی و اخلال در نظم عمومی در استان خوزستان تشکیل شده بود ۴۱ نفر متهم داشته که در مورد تمامی آن ها قرار منع تعقیب صادر شده است. 🔹اخیرا در یکی از شعب دادگاه انقلاب رسیدگی ، رای بدوی صادر شده و با فضاسازی رسانه ای همراه بوده؛ اولا به محض صدور رای، ریاست محترم قوه قضاییه دستور داده اند در مرحله تجدید نظر در اسرع وقت رسیدگی عادلانه و منصفانه صورت پذیرد؛ ثانیا رای صادره همانگونه که از دستور ریاست محترم قوه قضاییه استنباط میگردد غیر قطعی بوده و اظهار نظر و داوری باید پس از صدور حکم قطعی انجام شود؛ ثالثا: ادعای محکومیت برخی افراد به مجازات های هفده یا هجده سال حبس صحت نداشته و حداکثر مجازات متهمان اصلی پرونده هفت سال و برای برخی دیگر پنج سال است؛ رابعا، اقدامات مندرج در دادنامه در زمره اتهامات امنیتی است. 🔹رئیس قوه قضاییه بر شنیدن صدای کارگران تاکید دارند و معتقدند به جای برخوردهای شدید قضایی و امنیتی باید زخم را علاج و مشکلات کارگری و معیشتی را مرتفع کرد @AkhbareFori
12808,sedaiemardom,405602,1397/02/23 20:55:24,,photo,1,382869,🔴 خوزستان هوا ندارد، مردم نَفَس ندارند، جمهوری اسلامی «حق تنفس» را از مردم گرفته است. به راستی ادامه‌ی حتی یک روز از رژیم ظلم و غارت برای مردم چه دستاوردی جز مرگ و نیستی دارد؟   @Sedaiemardom
4093,KhabarSarasari,1293173,1397/07/17 14:54:37,,text,0,161511,بهرام قاسمی سخنگوی وزارت امور خارجه کشورمان، درباره روند انتصاب سفرای جدید جمهوری اسلامی ایران در هند و چین اعلام کرد که سفرای جدید برای سفارتخانه‌های جمهوری اسلامی ایران در پکن و دهلی‌نو تعیین شده‌اند.  🔻وی درباره سه سفیری که قانون جدید عدم به کارگیری بازنشستگان در قبال آنها اعمال خواهد شد نیز گفت: وزارت امور خارجه طبق قانون عمل می‌کند و این افراد در زمان مقرر، نمایندگی را ترک کرده و به تهران بازمی‌گردند./فارس #سیاسی  @KhabarSarasari
169242,akhbarefori,2117072,1398/02/15 22:00:26,,photo,0,196082,♦️در نهمین مجمع عمومی عادی سالیانه همراه اول، سود تقسیمی برای هر سهم 3125 ریال اعلام شد.  🔻در این مراسم، مدیرعامل شركت ارتباطات سیار ایران، گزارش جامعی از عملكرد سال 1397 شرکت به مجمع سهامداران ارائه كرد. 🔻همراه اول توانست با دو پله صعود نسبت به سال 96، به جایگاه 17 دنیا از نظر تعداد مشترکان برسد و در سال 1397 با جذب بیش از 8.3 میلیون مشترک جدید به سهم بازار 60.1 درصد دست یافت  جزئیات بیشتر را اینجا بخوانید👇 khabarfoori.com/detail/986027
17102,sedaiemardom,405602,1397/04/12 01:02:19,,photo,1,556767,🔴 اسکای نیوز: در حالی‌که مردم ایران در فقر و بحران اقتصادی به سر می‌برند، رژيم ایران‌ تلاش‌ کرده به طور غیر قانونی‌ از آلمان قطعات موشکی به دست‌ بیاورد  🆔 @Sedaiemardom
52992,bbcpersian,980913,1398/09/04 02:57:35,,webpage,0,132712,🔷مقام ارشد پنتاگون بر سر پرونده کماندوی جنجالی برکنار شد  🔻وزارت دفاع آمریکا (پنتاگون) از برکناری بلندپایه ترن مقام غیرنظامی نیروی دریایی ارتش این کشور خبر داده است.  🔻بنا بر بیانیه پنتاگون، اختلافات بر سر روند ابقای درجه یک کماندو که دونالد ترامپ اخیرا او را از جرائم جنگی عفو کرده بود، به برکناری ریچارد اسپنسر، 'وزیر نیروی دریایی'، منجر شده است.  🔹نیروهای سه گانه ارتش آمریکا هر یک 'وزیر' خاص خود را دارند که زیر نظر وزیر دفاع فعالیت می کنند.  🔹دونالد ترامپ حدود یک هفته پیش سه نظامی آمریکایی متهم به جرایم جنگی در افغانستان و عراق را عفو کرد؛ یکی از آنها ادوارد گالاکر بود که پیشتر در یک دادگاه نظامی به جرم عکس گرفتن با جسد یک عضو داعش گناهکار شناخته شده بود؛ اتهام دیگر گالاکر، قتل آن اسیر بود که از آن تبرئه شد.  🔹علیرغم فرمان عفو رئیس جمهوری آمریکا، نیروی دریایی روز چهارشنبه (۲۰ نوامبر) اعلام کرد که به زودی هیاتی ویژه موضوع ادامه حضور ادوارد گالاکر در یگان ویژه این نیرو را بررسی خواهد کرد.   @BBCPersian  https://bbc.in/37xcvep
11607,sedaiemardom,405602,1397/02/09 22:43:26,,text,1,565496,🔴 ولایت مطلقه یعنی قانون اساسی کشک (✍️: اکبر اعلمی، نماینده ادوار مجلس) 🆔@Sedaiemardom محمد مومن عضو فقهای شورای نگهبان در گفتگو با سایت اندیشه چنین اظهارنظر کرده است: اختیارات مقام ‌معظم‌ رهبری بعد از اصلاحاتی که در سال ٦٨ در قانون اساسی به وجود آمد، ولایت مطلقه است؛ یعنی ولی‌فقیه بر تمام آن چه در کشور می‌گذرد، اختیار ‌تام دارد و این‌ طور نیست که به آن چه در قانون اساسی آمده است، مقید باشد. ولایت‌ مطلقه را حضرت امام(ره) اعمال کردند. به‌ عنوان مثال حضرت امام(ره) دادگاه ویژه روحانیت را تشکیل دادند با این که اصل این دادگاه در قانون اساسی نیامده است. شورای عالی انقلاب فرهنگی نیز در قانون اساسی نیامده است اما حضرت امام(ره) تشخیص به تشکیل چنین شورایی داد. بنابراین ولایت امری رهبری نظام، ولایت‌ مطلقه‌ است و پایبند به آن چه در قانون اساسی آمده باشد، نیست. به‌ عنوان ‌مثال، مجلس حق ندارد در جایی دستوری بدهد که حتما از طرف مقام ‌معظم ‌رهبری انجام شود؛ یعنی شورای نگهبان می‌گوید حق این که بخواهید مقام ‌رهبری را مقید کنید، ندارید.  طبق این نظریه، قانون اساسی بعنوان قانون مادر یعنی؛ کشک و مادامی‌که رویکرد امثال مومن در شورای نگهبان به عنوان تنها مرجع رسمی تصویب قوانین عادی، تفسیر قانون اساسی و نظارت بر انتخابات ریاست جمهوری، خبرگان رهبری و مجلس شورای اسلامی و صدور مجوز برای ورود اشخاص مختلف به ارکان قدرت، حاکم است؛ انتظار هرگونه اصلاحات و تغییرات اساسی در کشور در مسیر تغییر وضع موجود به مطلوب، سرابی بیش نیست!  از آنجا که این نظریه شاذّ، استمرار نظریه شیخ فضل‌الله نوری است و هیچ نسبتی با اهداف و آرمان‌های اصیل انقلاب و وعده‌های بنیانگذار جمهوری اسلامی ایران در نوفل لوشاتو و حتی قانون اساسی موجود ندارد و در تعارض آشکار با جمهوریت نظام، بند ۶ اصل دوم، بند ۶ اصل سوم (نفی محو هر گونه‏ استبداد و خودکامگی‏ و انحصارطلبی‏)، بند ۸ اصل سوم (مشارکت‏ عامه‏ مردم‏ در تعیین‏ سرنوشت‏ سیاسی‏، اقتصادی‏، اجتماعی‏ و فرهنگی‏ خویش‏ به عنوان بخشی از اهداف نظام) و بویژه اصول ششم و پنجاه و ششم (حق حاکمیت مردم بر سرنوشت خود و اداره امور کشور با اتکا به آرای عمومی) و یکصدو دهم و ذیل اصل ۱۰۷ قانون اساسی است که در آن تصریح شده؛ «رهبر در برابر قوانین‏ با سایر افراد کشور مساوی‏ است.»  بنابراین از رهبر جمهوری اسلامی ایران انتظار می‌رود در زمان حیات خود برای اعلام بطلان این رویکرد خطرناک، تمهیدات لازم را برای انجام تغییرات اساسی در ترکیب اعضای شورای نگهبان متناسب با رویکرد علمایی مانند؛ مرحوم آخوند خراسانی و میرزای نائینی و به تَبَع آن؛ تغییر و اصلاح رویکرد کلی شورای نگهبان همسو با خواستگاه جمهوریت و اهداف و آرمان های اصیل انقلاب اتخاذ نمایند.
170132,akhbarefori,2122405,1398/02/21 23:45:22,,text,1,117724,♦️پربازدیدترین خبرها و گزارش‌های روز را اینجا بخوانید و ببینید👇  ترامپ برای مذاکره، به ایران شماره داد؛ شما اگر می‌توانستید به رییس‌جمهور آمریکا زنگ بزنید، به او چه می‌گفتید؟  گام تازه برای همسان‌سازی حقوق بازنشسته‌ها  رونمایی از دومین ناو آمریکایی در خلیج فارس؛ آرلینگتون قدرتمندتر است یا لینکلن؟  قدرت خرید مردم پایین است، قیمت مسکن بالاست | وام مسکن درعمل به‌کار نمی‌آید  جزئیاتی تازه از انگیزه واقعی ربودن باران شیخی  دیگر خواندنی‌های امروز را اینجا پیگیری کنید👇 khabarfoori.com/hottest-news
47153,iranfnews,2762489,1397/07/23 16:28:46,,photo,1,144072,واکنش موسوی، نماینده مجلس به تلاش‌های اخیر افشانی برای فرار از قانون منع بکارگیری بازنشستگان: 🔹هیچ مصلحتی بالاتر از قانون‌گرایی نیست 🔹مردم نظاره‌گر عملکرد ما هستند  @iranfnews
26780,sedaiemardom,404297,1397/08/23 22:11:41,,text,1,240923,🔴 زندان زنان تهران (✍️: محمد مهدوی‌فر) 🆔 @Sedaiemardom من در زندان مرکزی اصفهان مشترک روزنامه ایران هستم. شنبه نوزدهم آبان ۹۷ در صفحه ۱۸ یعنی صفحه حوادث روزنامه ایران، خبری را خواندم که با خواندن آن بسیار غمگین و متاثر شدم. تیتر خبر این بود: «توطئه ۴ زن برای کشتن یک دختر»  خلاصه خبر این است: یک شب در زندان زنان تهران، فرشته و مریم و هانیه و هدیه و فاطمه با هم دستی یکدیگر، هم بندیِ خود را کشتند. صبح که مسئول جیره غذائی آمد به او گفتند، یک جنازه روی دست ما مانده، می‌توانید ببرید!  شبی دیگر مریم و هانیه و هدیه و فاطمه با هم دستی یکدیگر اینبار فرشته را کشتند. صبح که مسئول تقسیم آذوقه آمد، جسدش را تحویل زندان دادند.  این ۴ زن در زندان در انتظار محاکمه بودند که هانیه به دلایل نامعلوم، احتمالا به دلیل مسمومیت غذائی مرد. هدیه نیز خودش را حلق آویز کرد و مرد. مریم و فاطمه اکنون زنده هستند و در دادگاه حاضر شده‌اند.  مریم که پدر و مادرش از هم جدا شده‌اند و ابتدا به اتهام مشارکت در ۷ فقره سرقت خودرو و با محکومیت حبس و شلاق به زندان آمده است به قاضی می‌گوید، هانیه با من خوب نبود. همیشه کتکم میزد. فرشته را او خفه کرد. هانیه به من دستور داد تا شال را دور گردن فرشته بیاندازم. آن شب ماموران هم درب سوئیت (سلول) را باز نمی‌کردند. صبح که برای دادن غذا آمدند، گفتم جنازه فرشته را ببرند. آن شب خواستیم جسد فرشته را با چادر از میله‌ای آویزان کنیم که خودکشی جلوه کند اما نتوانستیم.  فاطمه می‌گوید از ۱۰ سالگی معتاد شدم. ۱۳ ساله بودم که ازدواج کردم و بعد هم به دلیل مواد به زندان افتادم. او در توضیح قتل فرشته میگوید: من و هانیه و هدیه، هر کدام در اتاق خودمان می‌خوابیدیم و مریم و فرشته هم به دلیل کم بودن پتو با هم می‌خوابیدند. روز قبل از قتل، فرشته همه قرص‌های خواب‌آور را که شب‌ها به ما می‌دادند، گرفت و به مریم داد و چون گرسنه بودیم از او خواستیم برای ما از ماموران غذا بگیرد، او هم رفت و سر وصدا کرد و غذا گرفت. بعد هانیه و فرشته که خفه‌اش کردیم با هم دعوا کردند. فرشته بیماری صرع داشت و خیلی تشنج می‌کرد. هانیه گفت فرشته باید بمیرد چون شنیده‌ام به ما خیانت کرده است. هانیه دوباره به جان مریم افتاد و او را زد. آن‌قدر که همه بدنش خونی شد. مریم جیغ و فریاد می‌کرد اما کسی به دادمان نمی‌رسید. هانیه با کتک، مریم را وادار کرد تا برای کشتن فرشته شال بیآورد. فرشته می‌دانست از دست هانیه نمی‌تواند راحت شود، هانیه را قسم داد تا زجرش ندهد و فقط او را بکشد. مریم شال را آورد. هانیه شال را دور گردن فرشته پیچید و از مریم خواست آن‌را بِکشد، مریم نتوانست و شال از دستش در رفت. بعد از من خواست بکشم، من‌هم یک‌طرف شال را گرفتم و کشیدم، بعد هدیه آمد و آنقدر با هانیه شال را از دو طرف کشیدند که فرشته جانش را از دست داد.  در این‌جا ابتدا روی سخن من با رئیس‌جمهور و نمایندگان محترم مجلس است. دوستان عزیز، شما نیک بر این نکته واقفید که نمایندگان واقعی مردم نیستید چون از رهگذرِ حذف و منزوی کردن و زندانی کردن و فراری دادن نخبگان جامعه، به این سمت دست یافته‌اید ولی در عین حال بخاطر وظایفی که نسبت به ملت دارید، وقتی دیدید صادق لاریجانی به بهانه استقلال قوه قضائیه اجازه بازرسی از زندان‌ها را به شما نمی‌دهد، شما نیز می‌بایست متقابلا بودجه قوه قضائیه را محدود و مسدود می‌کردید.  روی دیگر سخن من با رئیس محترم قوه قضائیه است. جناب آقای صادق لاریجانی، شما که در شهر قم مشغول زندگی خودتان بودید و هیچ گونه سابقه‌ای در مدیریت نداشتید و یک روز هم در طول عمرتان کار قضاوت و وکالت نکرده بودید، وقتی به شما خبر رسید که رهبر معظم انقلاب می‌خواهد شما را رئیس قوه قضائیه کند، شما پیش خودتان چه فکری کردید که این پیشنهاد را قبول کردید؟  و در آخر به محضر ولی‌امر مسلمین جهان عرض می‌کنم که رهبر عزیز، من نیز مانند شما معتقدم که: «ما رکورد زدیم.»  محمد مهدوی فر ۲۱ آبان ۹۷ زندان مرکزی اصفهان.
175806,akharinkhabar,3319415,1398/03/31 17:51:26,,photo,1,212773,🔺توئیت معصومه ابتکار: دیگر قدرت دفاعی ایران را آزمایش نکنید @Akharinkhabar
195435,akharinkhabar,3319415,1398/09/12 21:29:13,,video,1,141211,🔺نقش موثر بانک ملی در احیای پارس خزر  🔹طی سال های گذشته یکی از کارخانجاتی که توانسته با بهره مندی از حمایت ها و پشتیبانی بانک ملی ایران به رونق تولید دست یابد و با توسعه صنایع بومی، نیاز کشور به واردات را کاهش دهد، شرکت پارس خزر است.  🔹نماینده مردم شهرستان رشت با تأکید بر اهمیت فعالیت بانک ملی ایران به‌عنوان حامی صنعت، گفت: بیشترین قسمت مشکلات واحدهای صنعتی در گذشته، نبود سرمایه در گردش و تأمین سرمایه در گردش برای واحدهای تولیدی و صنعتی بود، که امروز با حمایت های بانک ملی ایران این واحدهای تولیدی به اوج چرخه تولید خود بازگشتند.  @Akharinkhabar
48655,RazCom,881180,1398/09/22 22:35:35,,photo,1,131814,سرزمینی که پخمِگانش شاغل باشند و نخبگانش بیکار  صادراتش هم متفکر باشد قبرهایش خریده شوند و مغزهایش فروخته گورستان تاریخ است نه سرزمین زندگان  #حرف_حساب @Razcom
24318,sepehrazadi,282353,1396/12/04 00:10:24,,photo,1,166502,شهرستان چناران: پلیس اجازه نمی دهد این مرد ازسطل زباله ضایعات را جدا کنه  حتما برای جمع کردن زباله هم مالیات و رشوه می خواهند  @SepehrAzadi
45903,bbcpersian,981254,1398/05/20 11:56:47,,webpage,0,188101,🔻غنی: حکومت فعلی در مورد صلح نمی‌تواند تصمیم بگیرد  🔹اشرف غنی، رئیس جمهوری افغانستان، می‌گوید که حکومت‌اش در آخرین روزهای پایان قانونی دوره‌اش قرار دارد و نمی‌تواند در مورد صلح تصمیم بگیرد. او تاکید کرد که انتخابات باید برگزار شود و یک حکومت با صلاحیت و قوی در مورد صلح افغانستان تصمیم بگیرد.  https://bbc.in/2MVC54M @bbcpersian
20801,sedaiemardom,405602,1397/05/21 23:05:13,,text,0,341638,🔴 روزبه مشکین خط از حق داشتن وکیل اختیاری محروم شد 🆔 @Sedaiemardom مصطفی ترک همدانی با اشاره به آخرین وضعیت پرونده قضایی روزبه مشکین خط گفت: امروز جهت انجام تشریفات دفاع از موکل خود به بازپرسی دادسرای ناحیه ۳۳ شهید مقدس تهران مراجعه کردم و بازپرس پرونده آقای مشکین خط اذعان داشتند که متهم ناچار است با عنایت به آئین‌نامه‌های ابلاغی مقام قضایی در خصوص پرونده‌های امنیتی از لیست وکلای ۲۰ نفری قوه قضائیه استفاده کند. اما من در پاسخ به بازپرس پرونده عرض کردم که با وجود اینکه تبصره ماده ۴۸ آئین دادرسی کیفری ورود وکلا را در پرونده‌های امنیتی ممنوع کرده است، مواد قانونی متعددی وجود دارد که حضور وکیل تعیینی متهم در این‌گونه پرونده‌ها الزامی است.   این وکیل دادگستری تصریح کرد: در پرونده‌هایی که مجازات قانونی آن‌ها حبس بیش از ۱۵ سال، قطع عضو، اعدام یا حبس ابد باشد، حضور وکیل تعیینی متهم الزامی است. همچنین مطابق با قانون تعیین وکیل توسط اصحاب دعوی، اگر در این پرونده‌ها که اخذ وکیل الزامی است، وکیل در پرونده حضور نداشته باشد آرای صادره شده در دیوان‌عالی کشور لغو می‌شود.  وی ادامه داد: بازپرس ناحیه ۳۳ شهید مقدس تهران نظرات عنوان شده اینجانب را تصدیق کردند و با این وجود خدمت ایشان عرض کردم که من چه اقدامی می‌توانم در خصوص موکل خود انجام دهم، چراکه تکلیف قانونی من مراجعه و انجام وکالت است.  ترک همدانی افزود: بنابراین من در حال حاضر با عنایت به مانع تبصره ماده ۴۸ آئین دادرسی کیفری نسبت به ورود به پرونده آقای مشکین خط و انجام وکالت ایشان منع شدم.  وکیل تعیین شده روزبه مشکین خط در پاسخ به این پرسش که این زندانی سیاسی برای اخذ وکالت شما چه اقدامی می‌تواند انجام دهد، تأکید کرد: ایشان تا زمانی که مقام قضایی اجازه درج وکیل در پرونده را صادر نکند قادر به اخذ وکالت من نخواهد بود. آقای مشکین خط اکنون در بازداشت به سر می‌برد و آزاد نیست که قادر باشد وکالت مستقل به من بدهد.   مصطفی ترک همدانی همچنین در پاسخ به این سؤال که آیا آقای مشکین خط می‌تواند اصرار داشته باشد که از لیست وکلای ۲۰ نفره قوه قضائیه وکیلی انتخاب نخواهد کرد، تصریح کرد: یکی از اختیارات متهم در پرونده‌های امنیتی این است که وکیل تعیینی خودش را انتخاب کند. برخلاف تبصره ماده ۴۸ که عنوان می‌کند وکلای مورد وثوق رئیس قوه قضائیه در پرونده‌های امنیتی باید حضور داشته باشند، این اختیار به متهم داده شده است که وکیل تعیین شده خودش را داشته باشد. پس بنابراین اگر متهم به وکیلی غیر از لیست ۲۰ نفری وکلا حق انتخاب داشته باشد، عملا گردشکار پرونده قضایی متهم باید متوقف شود، چراکه عدم حضور وکیل یا امضای وکیل در ذیل تحقیقات پرونده یا جریان رسیدگی دقیقا موجبات نقض دادنامه محکومیت احتمالی را در دیوان عالی کشور فراهم خواهد کرد.  این وکیل دادگستری در ادامه با اشاره به اتهامات آقای روزبه مشکین خط گفت: اتهامات آقای مشکین خط عمدتا امنیتی با موضوع اقدام علیه امنیت ملی و فعالیت تبلیغی علیه نظام جمهوری اسلامی ایران می‌باشد.  وی در پیش‌بینی خود از حکم صادره برای آقای مشکین خط اظهار داشت: «اصل تساوی سلاح» عنوان می‌کند که متهم و شاکی باید از ابزار دفاعی مساوی استفاده کنند تا محاکمه عادلانه‌ای برگزار شود و رأی دادگاه مورد پذیرش اقدام وجدانی اصحاب دعوی قرار گیرد؛ بنابراین در مورد نتیجه دادگاه آقای مشکین خط تا زمانی که محاکمه مطابق با قانون آئین دادرسی کیفری انجام نگیرد نمی‌توان اظهار نظر دقیقی درباره پرونده او داشت.  مصطفی ترک همدانی همچنین در پاسخ به این پرسش که آیا بازداشت آقای مشکین خط مرتبط با مسئولیت او در سایت «انتخاب خبر» به عنوان سردبیر بوده است، تصریح کرد: بعید می‌دانم بازداشت آقای مشکین خط مرتبط با موضوع فعالیت رسانه‌ای ایشان در سایت «انتخاب خبر» بوده باشد. من یک‌هفته قبل از بازداشت موکل خود حضوری با ایشان صحبت کردم و پرونده آقای مشکین خط به عنوان یک فعال سیاسی و دبیرکل حزب ایران سرفراز، مستقل و شخصی بوده و به نظر نمی‌رسد مرتبط با فعالیت رسانه‌ای او در سایت «انتخاب خبر» باشد.  گفتنی است؛ روزبه مشکین خط، فعال سیاسی و دبیرکل حزب ایران سرفراز، روز چهارشنبه ۱۷ مرداد با حکم بازپرس دادسرای ناحیه ۳۳ شهید مقدس تهران بازداشت و به زندان اوین منتقل شده است و اکنون در بند ۲۰۹ وزارت اطلاعات نگهداری می‌شود.
40464,sedaiemardom,405602,1398/03/15 17:48:07,,text,1,212291,🔴 چرا توافق با غرب برای جمهوری اسلامی مهم است!  «آمدنیوز»- نشریه واشنگتن تایمز در مقاله‌ای با عنوان «پیروزی دیگری برای ایران» به قلم «توماس بکارو» به بررسی شرایط خاورمیانه و رابطه جمهوری اسلامی با جهان می‌پردازد.   در این مقاله می‌خوانیم: «یک دهه قبل، خاورمیانه بسیار باثبات تر از امروز بود. ایالات متحده حضور پررنگی در منطقه داشت و در نتیجه مرزهای کشورهای خاورمیانه پابرجا بود. اما امروز ماجرا کاملا متفاوت است.»   نویسنده این مقاله انقلاب اسلامی و دیکتاتوری جمهوری اسلامی و قدرت‌طلبی آنها در منطقه و فراتر از آن را دلیل بی‌ثباتی خاورمیانه می‌داند. درگیری جمهوری اسلامی در جنگ‌های منطقه برای رژیم بسیار هزینه‌بر است. اما واضح است که تحریم‌ها درآمد رژیم را کاهش داده و بدون پول، جمهوری اسلامی دستاوردهای منطقه‌ای خود را از دست می‌داد.   در پایان این مقاله نتیجه‌گیری می‌کند که جمهوری اسلامی یک انتخاب ساده انجام داد: به توافقی با غرب برسد و نیات هسته‌ای خود را به تعویق اندازد، اما در ازای آن به پولی دست پیدا کند که با آن بتواند مواضع خود در خاورمیانه را حفظ کند. و با صد میلیارد دلاری که دولت اوباما در قالب توافق هسته‌ای در اختیار جمهوری اسلامی قرار داد، این امر محقق شد. توافق هسته‌ای ناقصی که بین دولت اوباما و جمهوری اسلامی بسته شد، باعث شد تا جمهوری اسلامی مواضع بدست آورده در خاورمیانه را حفظ کند. به همین دلیل است که این برای جمهوری اسلامی توافقی عالی است و برای دیگران توافقی بد. قدرت‌طلبی جمهوری اسلامی تهدیدی برای همسایگان ایران است و باعث مسابقه تسلیحاتی شده و در نهایت امنیت خاورمیانه و جهان را تقلیل می‌دهد.  🆔 @Sedaiemardom
37082,Nahavand_28,43376,1398/02/07 00:03:27,,photo,1,857807,این طوطی مال یه فروشنده ی مواد بوده توی برزیل وقتی پلیس می رسیده،به صاحبش خبر می داده و صداش می زده که پلیس اومد. اونم فرار میکرده پلیس حالا طوطی رو دستگیرش کرده بابت همکاری با باند فروش مواد مخدر  بیچاره طوطی 🙆‍♀️  #نهاوند28🔻 https://t.me/joinchat/AAAAAEEL8viPyn5inMu7bg
37786,Amadnews,1146935,1396/10/07 19:43:50,,photo,1,470098,🔴 صف‌آرایی نیروهای سرکوب‌گر در برابر مردم معترض به ظلم و بی‌عدالتی در مشهد   @Amadnews
49803,iranfnews,2762489,1397/08/16 21:44:26,,photo,1,103451,مصطفی هاشمی طبا:  🔹مخالفان روحانی فقط شعار می‌دهند؛ راه حل ندارند. 🔹تبدیل مصوبات مجلس درباره FATF به قانون دست آقای روحانی نیست.  @iranfnews
139843,Khabar_Fouri,1444085,1397/12/13 10:16:13,,photo,0,192444,فروش فوری پورش در تهران!  🔹بذل و بخشش حسین هدایتی به بازیکنان پرسپولیس و مطرح شدن لزوم پس دادن این هدایا پس از باز شدن پرونده او در دادگاه #فان ✅ @Khabar_Fouri
279,sedaiemardom,405602,1396/10/11 00:45:41,,photo,1,585292,🔴 زلزله‌های سریالی ایران با قیام سراسری علیه ظلم متوقف شد. سپاه که در «جبهه زلزله» در حال شیطنت علیه مردم بود، در جبهه «سرکوب مردم» فعال شد!/ گفتیم تکان نخورید، تکان‌تان می‌دهند!  @sedaiemardom
114150,akharinkhabar,3319415,1396/11/25 09:21:01,,photo,0,265161,♦️پیامک به عادل کار دست کی‌روش داد  🔹 وکیل علی کریمی با انتشار پستی در صفحه اینستاگرام خود از احتمال شکایت موکلش علیه کارلوس کی‌روش به علت استفاده از کلمات توهین آمیز  خبر داد @Akharinkhabar
152725,akhbarefori,2117072,1397/10/24 11:45:05,,photo,1,258804,🔺متهم ردیف دوم قتل بنیتا آزاد شد 🔺شوکه شدن پدر بنیتا؛ حتی در جلسه دادگاه حضور نداشتیم  اینجا بخوانید👇 khabarfoori.com/detail/805243
120437,akhbarefori,2122405,1397/02/15 11:18:20,,text,0,205161,♦️#چند_خبر_کوتاه  🔹بانک مرکزی: تامین و پرداخت ارز مسافرتی (به صورت اسکناس) از طریق پنج بانک ملی ایران، ملت، سامان، تجارت و پارسیان امکان‌پذیر است/ایلنا  🔹چهارمین جلسه رسیدگی به اتهامات عوامل گروهک تروریستی داعش در حمله به مجلس و حرم امام راحل، در شعبه ۱۵ دادگاه انقلاب اسلامی به ریاست قاضی صلواتی آغاز شد.  🔹کارت ورود به جلسه آزمون ارزیابی و اعطای مدرک تخصصی به حافظان قرآن کریم از امروز از طریق سایت تلاوت آغاز شد.  🔹سازمان هواپیمایی: با دستور قضایی، اعلام دلایل سقوط هواپیمای تهران - یاسوج یک هفته به تعویق افتاد/در گزارش نهایی، دلایل سانحه مشخص شده نه مقصر/ایسنا  🔴اولین نفر با خبر شوید (خبرفوری در سروش👇) http://sapp.ir/akhbarefori
